division_code,district_code,upazila_code,union_code,union_name,union_name_bangla,created_by
20,15,37,71,MIRJAPUR,MIRJAPUR,admin
45,61,24,20,BHUBAN KURA,BHUBAN KURA,admin
50,88,78,60,ROTNAKANDI,ROTNAKANDI,admin
20,75,36,15,BORIRCHAR,BORIRCHAR,admin
45,61,24,61,HALUA GHAT,HALUA GHAT,admin
20,15,37,35,FOTAPUR,FOTAPUR,admin
45,61,24,47,GAZIRBHITA,GAZIRBHITA,admin
20,75,36,57,JAHAJMARA,JAHAJMARA,admin
45,61,24,81,NARAIL,NARAIL,admin
45,72,40,35,KALMAKANDA SADAR,KALMAKANDA SADAR,admin
45,72,40,83,PUGLA,PUGLA,admin
45,72,40,47,KHARNAY,KHARNAY,admin
45,72,40,95,RANGCHATI,RANGCHATI,admin
20,75,83,59,JOYAG,JOYAG,admin
20,75,83,73,NANDONA,NANDONA,admin
20,15,37,65,MOKHAL,MOKHAL,admin
20,75,83,94,SONAPUR,SONAPUR,admin
20,75,83,15,AMISHA PARA,AMISHA PARA,admin
20,15,37,59,HATHAGARI,HATHAGARI,admin
20,12,13,17,BASHUDEB,BASHUDEB,admin
30,56,78,35,SHIMULIA,SHIMULIA,admin
20,12,13,88,SULTANPUR,SULTANPUR,admin
30,56,78,83,UTHOLI,UTHOLI,admin
20,12,13,93,NATAI,NATAI,admin
20,12,13,35,SHUHILPUR,SHUHILPUR,admin
50,88,89,52,NOWGA,NOWGA,admin
20,75,85,47,PURBO CHARBATA,PURBO CHARBATA,admin
30,86,25,35,DHAN KATHI,DHAN KATHI,admin
30,86,25,40,ISLAMPUR,ISLAMPUR,admin
30,86,25,47,KANESSAR,KANESSAR,admin
20,75,85,43,MOHAMMADPUR,MOHAMMADPUR,admin
30,56,28,58,GOPINATHPU,GOPINATHPU,admin
30,86,25,59,EAST DAMUDIA,EAST DAMUDIA,admin
20,46,49,15,BHAIBONCHORA,BHAIBONCHORA,admin
20,75,85,36,CHAR JUBLE,CHAR JUBLE,admin
20,19,67,51,03 No. Durgapur South,03 No. Durgapur South,admin
10,9,25,38,CHOR MADRAJ,CHOR MADRAJ,admin
30,56,28,29,BOYRA,BOYRA,admin
20,46,49,47,KOMOLCHORI,KOMOLCHORI,admin
10,9,25,15,AMINABAD,AMINABAD,admin
40,44,71,17,FOTEPUR,FOTEPUR,admin
20,46,49,63,KHAGRACHORI,KHAGRACHORI,admin
10,9,25,76,NILKOMOL,NILKOMOL,admin
20,75,85,29,CHAR AMANULLA,CHAR AMANULLA,admin
40,44,71,77,SHAMKORA,SHAMKORA,admin
10,9,25,28,CHORKOLMI,CHORKOLMI,admin
40,44,71,59,NEPA,NEPA,admin
40,55,85,11,ARPARA,ARPARA,admin
30,56,28,87,RAMAKRISNAPUR,RAMAKRISNAPUR,admin
40,55,85,35,DHANASORGATI,DHANASORGATI,admin
20,19,15,18,BRAMMHONPARA,BRAMMHONPARA,admin
50,88,50,25,GANDHIL,GANDHIL,admin
55,27,77,16,1 MO BALAI CHINDAI,1 MO BALAI CHINDAI,admin
50,88,50,56,MANSUR NAGAR,MANSUR NAGAR,admin
50,88,44,57,JHAUIL,JHAUIL,admin
50,88,44,76,RAIDOULAT PUR,RAIDOULAT PUR,admin
30,86,14,43,D.M. KHALI,D.M. KHALI,admin
30,86,14,69,NARAYAN PUR,NARAYAN PUR,admin
55,85,49,23,HARIDEV PUR,HARIDEV PUR,admin
55,85,49,31,MAMIN PUR,MAMIN PUR,admin
55,85,49,47,RANJENDRA PUR,RANJENDRA PUR,admin
55,85,49,17,CHANDAN PAT,CHANDAN PAT,admin
30,29,62,50,KAICHAIL,KAICHAIL,admin
50,81,31,83,NAW PARA,NAW PARA,admin
50,81,31,35,JHALUKA,JHALUKA,admin
50,81,31,71,MARIA,MARIA,admin
55,32,21,71,UDDAKHALI,UDDAKHALI,admin
50,81,31,47,JAYNAGAR,JAYNAGAR,admin
55,32,21,47,GOZARIA,GOZARIA,admin
55,32,21,11,ARRENDABARI,ARRENDABARI,admin
10,6,32,71,NALCHIRA,NALCHIRA,admin
10,78,76,27,04 NO. DEAULI SUBIDKHALI,04 NO. DEAULI SUBIDKHALI,admin
10,78,76,40,05 NO. KAKRABUNIA,05 NO. KAKRABUNIA,admin
30,93,57,92,SHOLAKURI,SHOLAKURI,admin
30,93,57,21,ALOKDIA,ALOKDIA,admin
30,59,24,21,BAAOSIA,BAAOSIA,admin
30,59,24,63,HOSSAINDI,HOSSAINDI,admin
30,59,24,73,IMAMPUR,IMAMPUR,admin
30,59,24,52,GUAGACHIA,GUAGACHIA,admin
30,33,30,25,BARIA,BARIA,admin
30,33,32,57,MADHYAPARA,MADHYAPARA,admin
30,33,34,60,JAMALPUR,JAMALPUR,admin
30,33,36,43,KAPASIA SADAR,KAPASIA SADAR,admin
30,33,86,25,2 NO GAZIPUR,2 NO GAZIPUR,admin
30,33,86,28,GOSHINGDA,GOSHINGDA,admin
30,35,58,55,KHANDARPAR,KHANDARPAR,admin
30,35,58,83,RAGHDI,RAGHDI,admin
30,67,68,63,MURAPARA,MURAPARA,admin
30,67,68,79,RUPGONJ,RUPGONJ,admin
30,67,68,55,KAYETPARA,KAYETPARA,admin
30,67,68,31,DAUDPUR,DAUDPUR,admin
30,67,58,79,KUTUBPUR,KUTUBPUR,admin
30,67,58,25,BOKTABOLY,BOKTABOLY,admin
30,67,58,63,KASHIPURE,KASHIPURE,admin
30,67,58,47,GOGNAGAR,GOGNAGAR,admin
30,67,6,15,BANDAR,BANDAR,admin
30,67,6,31,DHAMGAR,DHAMGAR,admin
30,67,6,47,KALAGACHIA,KALAGACHIA,admin
30,67,6,63,MADANPUR,MADANPUR,admin
30,67,2,7,ARAAIHAZAR,ARAAIHAZAR,admin
30,67,2,31,DUPTARA,DUPTARA,admin
30,67,2,39,FATAPUR,FATAPUR,admin
30,67,2,15,BISNONDI,BISNONDI,admin
30,67,4,25,BARODI,BARODI,admin
30,67,4,94,SONMANDI,SONMANDI,admin
30,67,4,60,NOAGAOW,NOAGAOW,admin
20,15,4,66,CHATORY UNION,CHATORY UNION,admin
30,26,72,83,Shimulia,Shimulia,admin
30,26,72,18,Ashulia,Ashulia,admin
30,26,72,89,TATULZHORA,TATULZHORA,admin
30,26,72,27,Bhakurta,Bhakurta,admin
30,26,14,59,KUSHURA,KUSHURA,admin
50,64,85,21,EKDALA,EKDALA,admin
30,26,14,23,BHARARIA,BHARARIA,admin
30,26,14,77,SHANORA,SHANORA,admin
30,26,14,83,SHOMVOG,SHOMVOG,admin
20,15,8,63,Puichari,Puichari,admin
60,91,35,23,FENCHUGANJ,FENCHUGANJ,admin
60,91,35,47,GILASORA,GILASORA,admin
60,91,35,71,MIJGOEN,MIJGOEN,admin
60,91,27,13,ISLAMPUR PURBO,ISLAMPUR PURBO,admin
60,91,27,71,TELIKHAL,TELIKHAL,admin
60,91,27,57,UTTAR RANIKHAI,UTTAR RANIKHAI,admin
60,91,27,47,DKKHIN RANIKHAI,DKKHIN RANIKHAI,admin
60,91,94,85,ZAKIGONJ,ZAKIGONJ,admin
60,91,94,19,BAROTHAKORI,BAROTHAKORI,admin
60,91,94,57,KHOLACHORA,KHOLACHORA,admin
60,91,94,76,SULTANPUR,SULTANPUR,admin
60,91,31,75,SILAM,SILAM,admin
20,15,8,82,SOROL,SOROL,admin
20,15,8,25,CHANUA,CHANUA,admin
20,51,43,35,DALAL BAZAR,DALAL BAZAR,admin
20,51,43,45,DEGULI,DEGULI,admin
50,64,85,63,MIRAT,MIRAT,admin
50,64,85,31,GONA,GONA,admin
50,64,85,73,PAROIL,PAROIL,admin
50,64,75,34,GHOSNAGAR,GHOSNAGAR,admin
50,64,75,86,POTNITOLA,POTNITOLA,admin
50,64,79,15,CHHAOR,CHHAOR,admin
50,64,79,23,GANGURIA,GANGURIA,admin
50,64,79,31,GHATNAGAR,GHATNAGAR,admin
50,64,79,47,MASIDPUR,MASIDPUR,admin
50,64,86,94,TILNA,TILNA,admin
50,64,86,39,GOALA,GOALA,admin
50,64,86,7,AIHI,AIHI,admin
50,64,86,79,SHERANTI,SHERANTI,admin
50,70,37,52,GOMASTAPUR,GOMASTAPUR,admin
20,51,73,87,7NO CHAR RAMIJ,7NO CHAR RAMIJ,admin
40,44,42,81,SAFDARPUR,SAFDARPUR,admin
40,44,42,40,ALANGI,ALANGI,admin
45,39,15,36,06 No CHIKAJANI,06 No CHIKAJANI,admin
45,39,15,87,03 No PAR RAMRAM PUR,03 No PAR RAMRAM PUR,admin
45,39,15,17,05 No BAHADURABAD,05 No BAHADURABAD,admin
45,39,15,65,04 No HATIBHANGA,04 No HATIBHANGA,admin
40,41,23,65,NIRBASHKHOLA,NIRBASHKHOLA,admin
55,27,21,40,2NO ISHANIA,2NO ISHANIA,admin
55,27,21,13,4NO AT GAON,4NO AT GAON,admin
45,61,94,66,RAMPUR,RAMPUR,admin
45,61,94,76,SAKHUA,SAKHUA,admin
10,78,57,72,GOLKHALI,GOLKHALI,admin
10,78,57,22,BOKULBARIA,BOKULBARIA,admin
10,78,57,94,ROTONDITALTOLI,ROTONDITALTOLI,admin
10,78,57,83,RANGABALI,RANGABALI,admin
45,61,16,31,DAKHIN MAIZPARA,DAKHIN MAIZPARA,admin
45,61,16,52,GHOSHGAON,GHOSHGAON,admin
45,61,16,47,GOATOLA,GOATOLA,admin
45,61,16,73,PORAKANDULIA,PORAKANDULIA,admin
30,86,65,18,BEZARI,BEZARI,admin
30,86,65,56,JAPASHA,JAPASHA,admin
30,86,65,82,NASHASAN,NASHASAN,admin
30,86,65,11,VOJESSOR,VOJESSOR,admin
60,90,89,50,MUHANPUR,MUHANPUR,admin
40,41,4,21,PREMBAG,PREMBAG,admin
40,41,4,42,PAIRA,PAIRA,admin
40,41,4,10,BAGUTIA,BAGUTIA,admin
40,41,4,73,SREE DHORPUE,SREE DHORPUE,admin
55,27,60,15,ALOKJHARI,ALOKJHARI,admin
55,27,60,63,BHERBHERI,BHERBHERI,admin
55,27,60,31,ANGERPARA,ANGERPARA,admin
55,27,60,47,Bhabki,Bhabki,admin
55,94,51,67,GEDURA,GEDURA,admin
55,94,51,81,HARIPUR,HARIPUR,admin
55,94,51,54,DANGIPARA,DANGIPARA,admin
55,94,51,14,VATURIA,VATURIA,admin
40,65,52,39,KOTAKOLE,KOTAKOLE,admin
40,65,52,47,LAHURIA,LAHURIA,admin
40,65,52,87,NOAGRAM,NOAGRAM,admin
40,44,80,31,DUTSHAR,DUTSHAR,admin
40,44,80,44,PHULHARI,PHULHARI,admin
40,44,80,63,MIRZAPUR,MIRZAPUR,admin
40,44,80,88,TRIBANI,TRIBANI,admin
40,41,47,53,Ichhali,Ichhali,admin
40,41,47,77,LEBUTALA,LEBUTALA,admin
40,41,47,35,DEARA,DEARA,admin
10,9,21,16,BARAMANIKA,BARAMANIKA,admin
10,9,21,57,KUTUBA,KUTUBA,admin
10,9,21,95,TABAGI,TABAGI,admin
20,13,47,11,ALGIUTTAR,ALGIUTTAR,admin
20,13,47,23,ALGISOUTH,ALGISOUTH,admin
20,13,47,35,CHAR BHAIRABI,CHAR BHAIRABI,admin
20,13,47,71,NILKOMAL,NILKOMAL,admin
10,6,10,52,ELUHER,ELUHER,admin
10,6,10,10,BANARIPARA,BANARIPARA,admin
10,6,10,73,SAIODKATI,SAIODKATI,admin
10,6,10,31,BISHERKANDI,BISHERKANDI,admin
45,72,47,94,SANDIKONA,SANDIKONA,admin
45,72,47,13,BALAISHIMUL,BALAISHIMUL,admin
45,72,47,27,DALPA,DALPA,admin
45,72,47,67,MOZAFFARPUR,MOZAFFARPUR,admin
60,36,26,57,PAIKPARA,PAIKPARA,admin
60,36,26,76,SHANKHOLA,SHANKHOLA,admin
60,36,26,95,UBAHATA,UBAHATA,admin
60,36,26,85,SHATIAZURI,SHATIAZURI,admin
60,90,86,23,ATGAON,ATGAON,admin
60,90,86,71,HABIBPUR,HABIBPUR,admin
60,90,86,47,BAHARA,BAHARA,admin
60,90,86,95,SULLA,SULLA,admin
55,73,36,87,SHIMULBARI,SHIMULBARI,admin
30,33,30,60,KONABARI,KONABARI,admin
40,41,61,22,14 NO DURBADANGA,14 NO DURBADANGA,admin
55,85,58,37,VANGNI,VANGNI,admin
60,58,80,10,FATHEPUR,FATHEPUR,admin
40,1,14,15,CHARBANIAHARI,CHARBANIAHARI,admin
40,1,14,31,CHITOLMARI,CHITOLMARI,admin
40,1,14,47,HIJOLA,HIJOLA,admin
40,1,14,19,BORBARIA,BORBARIA,admin
50,10,85,18,ASHEKPUR,ASHEKPUR,admin
50,76,16,84,RUPPUR,RUPPUR,admin
50,76,16,73,PURAN VARENGA,PURAN VARENGA,admin
40,47,40,57,DIGHOLIA,DIGHOLIA,admin
40,47,40,10,ARONGGHATA,ARONGGHATA,admin
40,47,40,85,SHENHATI,SHENHATI,admin
40,47,12,11,7NO AMIRPUR,7NO AMIRPUR,admin
40,47,12,83,4NO SURKHALI,4NO SURKHALI,admin
40,47,12,47,5NO VANDARKORT,5NO VANDARKORT,admin
45,72,18,17,BIRISHIRI,BIRISHIRI,admin
45,72,18,51,DURGAPUR,DURGAPUR,admin
45,72,18,69,GAOWKANDIA,GAOWKANDIA,admin
45,72,18,86,KULLAGORA,KULLAGORA,admin
10,78,52,31,BASHBARIA,BASHBARIA,admin
10,78,52,52,DASHMINA,DASHMINA,admin
10,78,52,84,RANOGOPALDI,RANOGOPALDI,admin
10,78,52,21,BAHRAMPUR,BAHRAMPUR,admin
20,19,54,47,GAGHUTIA,GAGHUTIA,admin
20,19,54,76,MATHABHANGA,MATHABHANGA,admin
20,19,54,20,VASANIA,VASANIA,admin
20,19,54,25,JOYPUR,JOYPUR,admin
20,19,74,91,KHILA,KHILA,admin
20,19,74,38,MOISATUA,MOISATUA,admin
20,19,74,45,JHOLOM DOKKHIN,JHOLOM DOKKHIN,admin
20,19,74,14,HASNABAD,HASNABAD,admin
20,19,81,85,12 NO RAMCHANDRAPUR UTTAR,12 NO RAMCHANDRAPUR UTTAR,admin
20,19,81,63,15 NO NOBIPUR (POSHIM),15 NO NOBIPUR (POSHIM),admin
20,19,87,80,PERIA,PERIA,admin
20,19,87,69,MOKARA,MOKARA,admin
20,19,87,43,DHALUA,DHALUA,admin
20,19,87,60,Jodda West,Jodda West,admin
20,19,94,10,BOLORAMPUR,BOLORAMPUR,admin
20,19,94,62,KALAKANDI,KALAKANDI,admin
20,19,94,17,VITIKANDI,VITIKANDI,admin
20,19,94,77,NARANDIA,NARANDIA,admin
20,19,9,18,AGANAGAR,AGANAGAR,admin
20,19,9,50,CHITODDA,CHITODDA,admin
20,19,9,6,ADDA,ADDA,admin
20,19,9,82,LOKHIPUR,LOKHIPUR,admin
20,19,72,17,MODHAFOR GONG,MODHAFOR GONG,admin
20,19,72,63,BAKOY,BAKOY,admin
20,19,72,77,UTTARDA,UTTARDA,admin
20,19,72,87,KHANDIRPAR,KHANDIRPAR,admin
40,18,23,62,PADMABILA,PADMABILA,admin
40,18,23,11,ALOKDIA,ALOKDIA,admin
40,18,23,59,MOMINPUR,MOMINPUR,admin
60,90,50,13,BEHELI,BEHELI,admin
60,90,50,54,Fenerbak,Fenerbak,admin
60,90,50,81,SACHNA,SACHNA,admin
60,90,50,27,VIMKHALI,VIMKHALI,admin
50,76,83,85,VAYNA,VAYNA,admin
30,48,92,40,DIGDAIR,DIGDAIR,admin
50,10,27,38,DHUNOT,DHUNOT,admin
50,10,27,9,BANDORBARI,BANDORBARI,admin
50,10,27,19,CHOWKIBARI,CHOWKIBARI,admin
50,10,27,47,ELANGI,ELANGI,admin
50,10,94,63,MOKAMTOLA,MOKAMTOLA,admin
50,10,94,71,PIROB,PIROB,admin
50,10,94,87,SOIADPUR,SOIADPUR,admin
50,10,94,94,SHIBGONZ,SHIBGONZ,admin
50,10,81,75,NARCHI,NARCHI,admin
50,10,81,31,FULBARI,FULBARI,admin
50,10,81,44,KAMALPUR,KAMALPUR,admin
30,68,60,29,HAZIPUR,HAZIPUR,admin
30,56,10,85,KHALSHI,KHALSHI,admin
30,48,92,27,DHALA,DHALA,admin
30,48,92,54,ZAWAR,ZAWAR,admin
10,78,38,11,BOGA,BOGA,admin
10,78,38,53,KALAIYA,KALAIYA,admin
10,78,38,89,NAJIRPUR,NAJIRPUR,admin
10,78,38,35,DASHPARA,DASHPARA,admin
20,46,80,57,PATACHORA,PATACHORA,admin
20,46,80,76,RAMGARH,RAMGARH,admin
10,42,84,54,03 NO. RAJAPUR,03 NO. RAJAPUR,admin
10,42,84,27,04 NO. GALUA,04 NO. GALUA,admin
10,42,84,13,5 NO. BAROIA,5 NO. BAROIA,admin
10,42,84,40,06 NO. MATBARI,06 NO. MATBARI,admin
40,87,90,79,SARULIA,SARULIA,admin
40,87,86,71,NURNAGAR,NURNAGAR,admin
40,87,86,94,SHAMNAGAR,SHAMNAGAR,admin
20,84,78,46,01 NO. GHILACHORI,01 NO. GHILACHORI,admin
20,84,78,71,02 NO. GAINDHA,02 NO. GAINDHA,admin
20,84,78,23,03 NO. BANGALHALIA,03 NO. BANGALHALIA,admin
20,3,51,63,LAMA SADAR,LAMA SADAR,admin
20,46,70,23,BELCHARI UNION,BELCHARI UNION,admin
20,46,70,47,GOMTI UNION,GOMTI UNION,admin
20,46,70,11,BORNAL UNION,BORNAL UNION,admin
20,46,70,76,TABALCHARI UNION,TABALCHARI UNION,admin
20,3,89,57,RAWANCHARI SADAR,RAWANCHARI SADAR,admin
20,3,89,76,TARACHA,TARACHA,admin
20,3,89,19,ALEKHONG,ALEKHONG,admin
20,3,89,38,NOAPATONG,NOAPATONG,admin
20,75,10,57,PANCHAGAON,PANCHAGAON,admin
20,75,10,19,HATPUKURIA,HATPUKURIA,admin
20,75,10,47,NOAKHOLA,NOAKHOLA,admin
20,75,10,28,KHILPARA,KHILPARA,admin
30,82,7,66,ZANGAL,ZANGAL,admin
30,82,7,17,BAHARPUR,BAHARPUR,admin
30,82,7,19,BALIAKANDI,BALIAKANDI,admin
30,82,7,57,JAMALPUR,JAMALPUR,admin
40,18,7,47,HARDI UP,HARDI UP,admin
40,18,7,87,KUMARI,KUMARI,admin
40,18,7,51,KALIDASPUR,KALIDASPUR,admin
40,18,7,21,DAWKI,DAWKI,admin
60,90,47,76,RANIGANZ,RANIGANZ,admin
60,90,47,57,PAILGAON,PAILGAON,admin
60,90,47,38,KALKALIA,KALKALIA,admin
60,90,47,19,CHILAURA HALDIPUR,CHILAURA HALDIPUR,admin
20,13,49,55,KALCHO SOUTH,KALCHO SOUTH,admin
20,13,49,25,GANDHARBAPUR NORTH,GANDHARBAPUR NORTH,admin
20,13,49,60,11 NO. HATILA WEST,11 NO. HATILA WEST,admin
20,13,49,65,08 NO. HATILA EAST,08 NO. HATILA EAST,admin
20,3,91,38,PAINDU,PAINDU,admin
20,3,91,76,RUMA SADAR,RUMA SADAR,admin
20,3,91,71,REMACRI,REMACRI,admin
20,3,91,19,GALENGA,GALENGA,admin
20,12,4,81,CHALIMABAD,CHALIMABAD,admin
20,12,4,14,AIUBPUR,AIUBPUR,admin
20,12,4,30,PAHARIAKANDI,PAHARIAKANDI,admin
20,12,4,36,CHAIFULLAKANDI,CHAIFULLAKANDI,admin
20,12,33,38,DURGAPUR,DURGAPUR,admin
20,12,33,74,TALSAHAR,TALSAHAR,admin
20,12,33,14,ASHUGANA SADAR,ASHUGANA SADAR,admin
20,12,33,77,SHARIFPUR,SHARIFPUR,admin
55,27,43,19,BULAKIPUR,BULAKIPUR,admin
20,75,21,23,CHAR HAZARI,CHAR HAZARI,admin
20,75,21,35,CHAR KAKRA,CHAR KAKRA,admin
20,75,21,11,CHAR FOKIRA,CHAR FOKIRA,admin
20,75,21,10,CHAR ELAHI,CHAR ELAHI,admin
40,1,56,85,KULIA,KULIA,admin
10,79,14,23,VITABARIA-23,VITABARIA-23,admin
45,61,23,81,SHOHONTI,SHOHONTI,admin
30,86,14,77,RAMVADRA PUR,RAMVADRA PUR,admin
30,86,14,17,CHAR KUMARIA,CHAR KUMARIA,admin
30,29,62,27,DANGHI,DANGHI,admin
30,29,62,94,TALMA,TALMA,admin
55,32,21,35,FULCHORI,FULCHORI,admin
50,76,39,63,SAHA PUR,SAHA PUR,admin
55,32,30,33,KAMDIA,KAMDIA,admin
60,36,11,25,4 NO DA PA BANIARCHANG,4 NO DA PA BANIARCHANG,admin
20,46,65,31,MOHALCHORI,MOHALCHORI,admin
20,46,65,79,SINDUKCHARI,SINDUKCHARI,admin
20,46,65,47,MAISCHORI,MAISCHORI,admin
20,46,65,63,MOBACHORI,MOBACHORI,admin
30,48,92,13,DAMIHA,DAMIHA,admin
10,78,95,27,JAINOKATHI,JAINOKATHI,admin
30,48,45,76,MASUA,MASUA,admin
30,48,45,47,KARGAON,KARGAON,admin
30,48,45,66,LOHAJURI,LOHAJURI,admin
40,50,39,33,DAULATPUR,DAULATPUR,admin
40,50,39,40,HOGOLBARIA,HOGOLBARIA,admin
40,50,39,61,MATHURAPUR,MATHURAPUR,admin
40,50,39,94,REFAYETPUR,REFAYETPUR,admin
40,65,28,95,SALAMABAD,SALAMABAD,admin
40,65,28,15,BAOISHONA,BAOISHONA,admin
40,65,28,23,HAMIDPUR,HAMIDPUR,admin
40,65,28,31,CHANCHURI,CHANCHURI,admin
20,3,51,31,FASHEYAKALI,FASHEYAKALI,admin
20,3,51,79,SAROI,SAROI,admin
20,3,51,47,GAZALIYA,GAZALIYA,admin
20,22,56,68,PEKUA,PEKUA,admin
20,22,56,65,UZANTIA,UZANTIA,admin
20,22,56,67,MAGNAMA,MAGNAMA,admin
20,46,61,71,01 NO. LAKHMICHARI,01 NO. LAKHMICHARI,admin
20,46,61,47,02 NO. DULLATALI,02 NO. DULLATALI,admin
20,46,61,23,03 NO. BHARMACHARI,03 NO. BHARMACHARI,admin
20,46,67,63,01 NO. MANIKCHARI,01 NO. MANIKCHARI,admin
20,46,67,19,02 NO. BATNATALI,02 NO. BATNATALI,admin
20,46,67,42,03 NO. JOGGACHOLA,03 NO. JOGGACHOLA,admin
20,46,67,87,04 NO. TINATTACHARI,04 NO. TINATTACHARI,admin
45,89,67,38,GANOPADDY,GANOPADDY,admin
45,89,67,85,UORFA,UORFA,admin
45,89,67,47,GOWRDAR,GOWRDAR,admin
45,89,67,66,PATHAKATA,PATHAKATA,admin
30,93,9,11,BASAIL,BASAIL,admin
30,93,9,83,KAULJANI,KAULJANI,admin
30,93,9,47,HABLA,HABLA,admin
30,93,9,71,KASHIL,KASHIL,admin
55,32,88,9,VOROTKHALI,VOROTKHALI,admin
10,79,87,47,JOLABARI,JOLABARI,admin
10,79,87,17,ATGORKURIANA,ATGORKURIANA,admin
55,32,88,76,PODUMSHOHOR,PODUMSHOHOR,admin
30,93,23,65,LOUHATI,LOUHATI,admin
30,93,23,47,ELECHIN,ELECHIN,admin
30,93,23,35,DEAULI,DEAULI,admin
30,93,23,23,DELDUAR,DELDUAR,admin
60,58,35,29,GOALBARI,GOALBARI,admin
60,58,35,47,JAIFORNAGOR,JAIFORNAGOR,admin
60,58,35,55,WEST JURI,WEST JURI,admin
60,58,35,83,SAGARNAL,SAGARNAL,admin
60,58,14,31,DAKKHINBHAG (DAKKHIN),DAKKHINBHAG (DAKKHIN),admin
60,58,14,39,DASERBAZAR,DASERBAZAR,admin
60,58,14,85,UTTAR SAHBAJPUR,UTTAR SAHBAJPUR,admin
60,58,14,94,TALIMPUR,TALIMPUR,admin
40,18,55,76,UTHALI,UTHALI,admin
40,18,55,19,ANDULBARIA,ANDULBARIA,admin
40,18,55,38,BANKA,BANKA,admin
40,18,55,57,SIMANTA,SIMANTA,admin
10,79,90,43,PARERHAT,PARERHAT,admin
10,79,90,51,PATTASHI,PATTASHI,admin
10,79,90,8,BALIPARA,BALIPARA,admin
30,93,28,94,SANDARPUR,SANDARPUR,admin
30,93,28,51,DIGAR,DIGAR,admin
30,93,28,8,ANEHALA,ANEHALA,admin
30,93,28,17,DEAULABARI,DEAULABARI,admin
60,58,65,77,RATHGAGA,RATHGAGA,admin
60,58,65,95,TALAGAGA,TALAGAGA,admin
60,58,65,71,PRETMPASHA,PRETMPASHA,admin
60,58,65,12,KADIRPUR,KADIRPUR,admin
60,36,2,54,ZALSHUKHA,ZALSHUKHA,admin
60,36,2,67,KAKAILCHEO,KAKAILCHEO,admin
60,36,2,81,SHIBPASHA,SHIBPASHA,admin
60,36,2,27,BADALPUR,BADALPUR,admin
60,36,68,81,03 NO. MURIAUK,03 NO. MURIAUK,admin
60,36,68,13,04 NO. BAMOY,04 NO. BAMOY,admin
60,36,68,40,05 NO. KARAB,05 NO. KARAB,admin
60,36,68,27,06 NO. BULLA,06 NO. BULLA,admin
50,76,83,76,SATBARIA,SATBARIA,admin
50,76,83,19,DULAI,DULAI,admin
50,76,83,28,HATKHALI,HATKHALI,admin
60,90,32,38,DHARMAPASHA,DHARMAPASHA,admin
60,90,32,85,SUKHAIR UTTAR,SUKHAIR UTTAR,admin
60,90,32,66,PAIKURATI,PAIKURATI,admin
60,90,32,90,BONGSHIKUNDA UTTAR,BONGSHIKUNDA UTTAR,admin
50,76,72,43,GOURIGRAM,GOURIGRAM,admin
50,76,72,70,NANDANPUR,NANDANPUR,admin
50,76,72,77,NAGDAMRA,NAGDAMRA,admin
50,76,72,51,KAROMZA,KAROMZA,admin
60,58,74,43,KAMALPUR,KAMALPUR,admin
60,58,74,15,(Wrong) follow union Code 87,(Wrong) follow union Code 87,admin
60,58,74,94,KAGABALA,KAGABALA,admin
60,58,74,13,AKAILKURA,AKAILKURA,admin
20,51,33,47,CHAR FALKAN,CHAR FALKAN,admin
20,51,33,64,PATWARIIR HAT,PATWARIIR HAT,admin
20,51,33,71,CHAR KALKINI,CHAR KALKINI,admin
20,51,33,19,Saheber Hat,Saheber Hat,admin
20,51,33,63,CHAR KADIRA,CHAR KADIRA,admin
20,51,33,62,TORABGANZ,TORABGANZ,admin
20,51,33,79,CHARALRENCE,CHARALRENCE,admin
20,51,33,22,CHARMARTINS,CHARMARTINS,admin
20,51,58,23,UTTAR CHAR ABABIL,UTTAR CHAR ABABIL,admin
20,51,58,28,DAKKHIN CHAR  ANABIL,DAKKHIN CHAR  ANABIL,admin
20,51,58,83,UTTAR CHAR BANGSHI,UTTAR CHAR BANGSHI,admin
20,51,58,58,DAKKHIN CHARBANGSHI,DAKKHIN CHARBANGSHI,admin
10,79,76,10,DIRGHA,DIRGHA,admin
10,79,76,84,SHRIRAMKATHI,SHRIRAMKATHI,admin
10,79,76,52,NAZIRPUR,NAZIRPUR,admin
10,79,76,63,SHEKHMATIA,SHEKHMATIA,admin
20,84,7,21,BAGHAICHORI,BAGHAICHORI,admin
20,84,7,59,MARISSA,MARISSA,admin
20,84,7,27,RUPKARI,RUPKARI,admin
20,84,7,23,BANGALTALI,BANGALTALI,admin
40,44,71,10,AZAMPUR,AZAMPUR,admin
55,32,88,66,KAMALERPARA,KAMALERPARA,admin
10,79,87,24,DHAYHARI,DHAYHARI,admin
10,79,87,66,SHARANGKATI,SHARANGKATI,admin
55,32,88,28,GHURIDOH,GHURIDOH,admin
45,39,58,35,01 NO CHAR PAKERDAH,01 NO CHAR PAKERDAH,admin
45,39,58,71,02 NO KARAICHARA,02 NO KARAICHARA,admin
45,39,58,23,04 NO BALIJURI,04 NO BALIJURI,admin
55,49,6,66,Paikersora,Paikersora,admin
40,55,57,40,HAZIPUR,HAZIPUR,admin
40,55,57,47,HAZRAPUR,HAZRAPUR,admin
40,55,57,74,MOGI,MOGI,admin
40,55,57,88,RAGHABDAIR,RAGHABDAIR,admin
55,52,2,77,POLASI,POLASI,admin
55,52,2,41,DURGAPUR,DURGAPUR,admin
55,85,58,49,DURGAPUR,DURGAPUR,admin
